LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?,LATITUDE,LONGITUDE
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/09/01,10:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
R. Maracá| 255-317 - Tomás Coelho| Rio de Janeiro - RJ| Brasil,2016/10/01,11:23:00,Não,0,0,Não,0,0,Não,-22.8600063324,-43.3021125793
Tijuca| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,08:25:06,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9325733185,-43.2410240173
Estácio| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,08:43:21,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9174213409,-43.2049789429
Rua do Matoso - Praça da Bandeira| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,08:43:53,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9144306183,-43.2127494812
Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,10:48:05,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9191207886,-43.1907310486
Centro| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,14:24:10,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9070835114,-43.1819152832
Rua Javata próximo ao 1481 - Anchieta| Rio de Janeiro - RJ| Brasil,2016/10/01,09:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8254680634,-43.3817024231
Morro da Providencia - Gamboa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,16:15:14,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9002780914,-43.1952781677
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,17:15:34,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Rua Conde de Bonfim| 830 - Tijuca| Rio de Janeiro - RJ| Brasil,2016/09/29,20:20:29,Não,0,0,Sim,0,0,Não,-22.9356384277,-43.2444229126
Av. Epitácio Pessoa| 2356 - Lagoa| Rio de Janeiro - RJ| 22411-072| Brazil,2016/10/01,20:44:22,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9768772125,-43.1979637146
Rua Barão da Torre - Ipanema| Rio de Janeiro - RJ| Brasil,2016/10/01,21:22:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9831256866,-43.2054824829
Morro do Cantagalo - Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/01,21:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9783325195,-43.1952781677
Guapimirim - RJ| Brasil,2016/10/01,23:25:00,Não,0,0,Não,0,0,Não,-22.5351982117,-42.9899482727
Rua Santo Cristo| Niterói - RJ| Brasil,2016/10/02,02:55:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8790473938,-43.0882225037
Rua Vidal de Negreiros - Santo Cristo| Rio de Janeiro - RJ| Brasil,2016/10/02,08:01:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9012489319,-43.2013130188
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,22:52:20,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Morro da Providencia - Gamboa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/01,22:53:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9002780914,-43.1952781677
Rua Aquiri - Ramos| Rio de Janeiro - RJ| Brasil,2016/10/02,14:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8618774414,-43.2647857666
Camorim| Angra dos Reis - RJ 23912-505| Brasil,2016/10/02,07:25:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9945163727,-44.2638816833
Penha| Rio de Janeiro - RJ| Brasil,2016/10/03,12:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
Rua Maturacá - Penha Circular| Rio de Janeiro - RJ| Brasil,2016/10/03,13:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8450317383,-43.2982482910
Jardim Alzira| Queimados - RJ| Brasil,2016/09/30,14:53:00,Sim,1,0,Não,0,0,Não,-22.7155838013,-43.5703315735
Morro da Coroa - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/01,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9225006104,-43.1925010681
Rua Fallet - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/01,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9264984131,-43.1964492798
Rio Comprido| Rio de Janeiro - RJ| Brasil,2016/10/01,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9252338409,-43.2053413391
Avenida Getúlio de Moura - Centro| São João de Meriti - RJ| Brasil,2016/09/30,00:00:00,Não,0,0,Não,0,0,Não,-22.8016376495,-43.3752479553
Morro da Coroa - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/02,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9225006104,-43.1925010681
Morro da Coroa - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/03,00:00:00,Sim,1,0,Não,0,0,Não,-22.9225006104,-43.1925010681
Penha| Rio de Janeiro - RJ| Brasil,2016/10/03,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8308544159,-43.2698173523
Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/03,16:32:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9191207886,-43.1907310486
Chatuba| Mesquita - State of Rio de Janeiro| Brazil,2016/10/03,19:10:41,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8065814972,-43.4379882812
Belford Roxo - State of Rio de Janeiro| Brazil,2016/10/03,21:04:24,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7645397186,-43.3996276855
Catumbi| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/03,21:37:02,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9198665619,-43.1977157593
Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/03,21:51:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9191207886,-43.1907310486
Costa Barros| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/03,21:51:51,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8246498108,-43.3727264404
Praça Seca| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/03,22:16:24,Sim,1,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556
Penha| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/03,22:22:11,Sim,1,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
R. Manuel Machado - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/10/03,23:45:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8571777344,-43.3317718506
Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/04,08:24:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9191207886,-43.1907310486
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/03,19:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Rua Açoriana - Pavuna| Rio de Janeiro - RJ| Brasil,2016/10/04,11:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8205413818,-43.3536109924
Penha| Rio de Janeiro - RJ| Brasil,2016/10/03,00:00:00,Sim,2,0,Não,0,0,Não,-22.8308544159,-43.2698173523
Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/04,00:00:00,Não,0,0,Não,0,0,Sim,-22.9191207886,-43.1907310486
Rio Comprido| Rio de Janeiro - RJ| Brasil,2016/10/04,00:00:00,Não,0,0,Não,0,0,Sim,-22.9252338409,-43.2053413391
Estácio| Rio de Janeiro - RJ| Brasil,2016/10/04,00:00:00,Não,0,0,Sim,1,0,Sim,-22.9174213409,-43.2049789429
Parque Duque| Duque de Caxias - RJ| Brasil,2016/10/03,00:00:00,Sim,1,0,Não,0,0,Não,-22.7951183319,-43.2884063721
Bangu - Jardim Bangu| Rio de Janeiro - RJ| Brasil,2016/10/04,00:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8753490448,-43.4722900391
Rua Praia de Inhaúma - Bonsucesso| Rio de Janeiro - RJ| Brasil,2016/10/05,02:49:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8647174835,-43.2406082153
Estrada do Engenho - Jardim Bangu| Rio de Janeiro - RJ| Brasil,2016/10/05,14:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8664569855,-43.4705009460
Penha| Rio de Janeiro - RJ| Brasil,2016/10/05,15:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/05,13:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/05,13:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Avenida dos Inconfidentes| Nova Iguaçu - RJ| Brasil,2016/10/05,00:00:00,Sim,0,1,Não,0,0,Não,-22.7185707092,-43.5315399170
Niterói - RJ| Brasil,2016/10/04,00:00:00,Sim,1,0,Não,0,0,Não,-22.8858966827,-43.1152229309
Arco Metropolitano do Rio de Janeiro - Figueira| Duque de Caxias - RJ| Brasil,2016/10/05,00:00:00,Não,0,0,Não,0,0,Não,-22.6705970764,-43.2962455750
Catumbi| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/04,15:07:45,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9198665619,-43.1977157593
Nova Iguaçu - State of Rio de Janeiro| Brazil,2016/10/04,15:08:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7561321259,-43.4607429504
São João de Meriti - State of Rio de Janeiro| Brazil,2016/10/05,15:09:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7907657623,-43.3699378967
Belford Roxo - State of Rio de Janeiro| Brazil,2016/10/05,20:08:09,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7645397186,-43.3996276855
- Queimados| RJ| 26383-080| Brasil,2016/10/02,15:34:00,Não Sabe,1,0,Não Sabe,0,0,Não Sabe,-22.7015552521,-43.5691032410
Rua Cônego Tobias - Meier| Rio de Janeiro - RJ| Brasil,2016/10/05,23:34:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9044399261,-43.2805366516
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/10/06,08:16:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/06,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Rua Doná Claudina - Meier| Rio de Janeiro - RJ| Brasil,2016/10/05,00:00:00,Sim,1,1,Não,0,0,Não,-22.9059638977,-43.2833633423
Ambaí| Nova Iguaçu - RJ| Brasil,2016/10/05,00:00:00,Não,0,0,Não,0,0,Sim,-22.7160587311,-43.4488258362
Rua Alberto Teixeira Cunha - Centro| Nilópolis - RJ| Brasil,2016/10/06,00:00:00,Não,0,0,Não,0,0,Não,-22.8134288788,-43.4229736328
Belford Roxo - RJ| Brasil,2016/10/06,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.7645397186,-43.3996276855
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/06,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Rua dos Araújos - Tijuca| Rio de Janeiro - RJ| Brasil,2016/10/06,19:53:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9265289307,-43.2268295288
R. A| 2455-2517 - Fazenda Raul Seixas| Guapimirim - RJ| 25940-000| Brasil,2016/10/05,21:30:00,Não Sabe,0,0,Não,0,0,Não,-22.5539779663,-42.9795341492
Travessa Filipos - Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/06,20:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9480113983,-43.3662528992
Rua Airton - Comendador Soares| Nova Iguaçu - RJ| Brasil,2016/10/06,22:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7479190826,-43.4907608032
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/06,23:16:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Estrada do Lameirao - Santíssimo| Rio de Janeiro - RJ| Brasil,2016/10/07,14:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8737583160,-43.5272102356
Santa Rosa| Niterói - RJ| Brasil,2016/10/07,16:14:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8987579346,-43.0985183716
Maré| Rio de Janeiro - RJ| Brasil,2016/10/07,07:07:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8574962616,-43.2430152893
Rua Daniel - Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/07,18:41:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9521045685,-43.3549766541
Rua Edgard Werneck - Freguesia (Jacarepaguá)| Rio de Janeiro - RJ| Brasil,2016/10/07,19:47:27,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9410209656,-43.3552322388
Rua Lopes da Cruz - Meier| Rio de Janeiro - RJ| Brasil,2016/10/07,21:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9052906036,-43.2819137573
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/10/07,21:00:24,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
Praça Vereador Rocha Leão - Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/08,10:24:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9639625549,-43.1912460327
Ladeira dos Tabajaras - Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/08,10:26:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9642047882,-43.1898689270
R. Vitória Régia| 780 - Lagoa| Rio de Janeiro - RJ| 22471-190| Brazil,2016/10/08,11:01:26,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9650764465,-43.1974143982
Rua Daniel - Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/08,17:03:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9521045685,-43.3549766541
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/10/08,17:14:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/10/08,19:28:00,Não,0,0,Sim,1,0,Não Sabe,-22.8969192505,-43.3516807556
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/10,06:39:05,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
R. Curió - Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/10,10:39:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9802608490,-43.1942901611
Rua Saint Roman - Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/10,11:57:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9810428619,-43.1940803528
Rua Antônio Saraíva - Cavalcanti| Rio de Janeiro - RJ| Brasil,2016/10/06,00:00:00,Sim,1,0,Sim,1,0,Não,-22.8710956573,-43.3164367676
Avenida Grão Pará - Jardim Paraíso| Nova Iguaçu - RJ| Brasil,2016/10/06,00:00:00,Não,0,0,Não,0,0,Sim,-22.8137798309,-43.5864830017
Metrô Rio Estação de Vicente de Carvalho - Avenida Automóvel Clube - Vicente de Carvalho| Rio de Janeiro - RJ| Brasil,2016/10/07,09:00:00,Não,0,0,Sim,1,0,Não,-22.8539962769,-43.3131713867
Rua Curió - Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/10,14:58:47,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9802608490,-43.1942901611
Caju| Rio de Janeiro - RJ| Brasil,2016/10/07,11:00:00,Sim,1,0,Sim,2,0,Não,-22.8792076111,-43.2155532837
Rodovia Rio-Mage - Chácaras Arcampo| Duque de Caxias - RJ| Brasil,2016/10/07,00:00:00,Sim,1,0,Não,0,0,Não,-22.6603317261,-43.2521705627
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/07,00:00:00,Sim,0,1,Não,0,0,Não Sabe,-22.9481697083,-43.3626708984
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/10,00:00:00,Não,0,0,Não,0,0,Sim,-22.9481697083,-43.3626708984
Rua Dona Vicentina - Paiol de Pólvora| Nilópolis - RJ| Brasil,2016/10/08,00:00:00,Sim,0,1,Sim,1,0,Não,-22.8128852844,-43.3933258057
Rua André Cavalcânti - Centro| Rio de Janeiro - RJ| Brasil,2016/10/08,23:00:00,Sim,1,0,Não,0,0,Não,-22.9170989990,-43.1859817505
São Cristóvão| Rio de Janeiro - RJ| Brasil,2016/10/09,00:00:00,Sim,0,1,Não,0,0,Não,-22.8982429504,-43.2188987732
Estácio| Rio de Janeiro - RJ| Brasil,2016/10/09,00:00:00,Sim,4,0,Não,0,0,Sim,-22.9174213409,-43.2049789429
Rua Barão - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/10/08,00:00:00,Sim,1,0,Não,0,0,Sim,-22.8986415863,-43.3523597717
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/10/10,00:00:00,Não,0,0,Não,0,0,Sim,-22.9128704071,-43.2845535278
Penha| Rio de Janeiro - RJ| Brasil,2016/10/10,00:00:00,Não,0,0,Sim,1,0,Não Sabe,-22.8308544159,-43.2698173523
Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/10,00:00:00,Sim,3,0,Sim,1,3,Não Sabe,-22.9697780609,-43.1868591309
Copacabana| Rio de Janeiro - RJ| Brasil,2016/10/10,13:00:00,Sim,5,0,Não Sabe,0,0,Não Sabe,-22.9697780609,-43.1868591309
Tijuca| Rio de Janeiro - RJ| Brasil,2016/10/10,11:00:00,Não,0,0,Não,0,0,Não Sabe,-22.9325733185,-43.2410240173
Penha| Rio de Janeiro - RJ| Brasil,2016/10/10,10:09:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
Avenida Trinta e Um de Março - Parque Paulista| Duque de Caxias - RJ| Brasil,2016/10/09,00:00:00,Sim,2,0,Não Sabe,0,0,Não Sabe,-22.6486225128,-43.2604103088
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/09,21:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Vila Rosali| São João de Meriti - RJ| Brasil,2016/10/09,00:00:00,Não,0,0,Sim,3,1,Não,-22.7912616730,-43.3741111755
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/09,22:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/09,22:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/09,22:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/10,15:36:00,Sim,1,0,Sim,1,0,Não Sabe,-22.8593330383,-43.2754745483
Praça Seca| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,20:10:07,Sim,1,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556
Morro do Engenho da Rainha - Engenho da Rainha| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,19:13:29,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8722229004,-43.2913894653
São Gonçalo - State of Rio de Janeiro| Brazil,2016/10/10,19:13:59,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8272876740,-43.0637664795
Ladeira dos Tabajaras - Copacabana| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,17:15:21,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9642047882,-43.1898689270
Corte do Cantagalo,2016/10/10,17:16:17,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9753456116,-43.2002677917
Rua João Lisboa - Engenho da Rainha| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,16:17:57,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8735198975,-43.2966766357
Santo Cristo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,16:21:15,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8993186951,-43.2016677856
Penha| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,11:22:36,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
Madureira| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/10,10:23:32,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8725337982,-43.3363647461
Jacarezinho| Rio de Janeiro - RJ| Brasil,2016/10/08,14:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8875579834,-43.2581939697
Cangulo| Duque de Caxias - RJ| Brasil,2016/10/08,00:00:00,Não,0,0,Não,0,0,Sim,-22.6937789917,-43.2279663086
Morro da Coroa - Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/11,08:32:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9225006104,-43.1925010681
Auto-Estrada Grajaú-Jacarepaguá - Jacarepagua| Rio de Janeiro - RJ| Brasil,2016/10/11,11:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9255180359,-43.3154907227
Japeri - RJ| Brasil,2016/10/11,11:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6439971924,-43.6606445312
Duque de Caxias - RJ| Brasil,2016/10/11,00:00:00,Sim,2,0,Não,0,0,Não,-22.7862987518,-43.3053092957
Penha| Rio de Janeiro - RJ| Brasil,2016/10/11,15:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
Rua Lucinda - Vila de Cava| Nova Iguaçu - RJ| Brasil,2016/10/08,21:20:00,Sim,1,0,Sim,1,0,Não,-22.6817188263,-43.4485893250
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/11,17:28:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Costa Barros| Rio de Janeiro - RJ| Brasil,2016/10/11,00:00:00,Não,0,0,Não,0,0,Sim,Polícia,-22.8246498108,-43.3727264404
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/11,17:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
R. Dr. Mario Vianna| 721 - Santa Rosa| Niterói - RJ| Brazil,2016/10/12,06:18:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9055461884,-43.0873069763
Rua Doutor Francisco Portela - Paraíso| São Gonçalo - RJ| Brasil,2016/10/11,22:20:30,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8329734802,-43.0774078369
R. Dom Valmor| 290-308 - Centro| Nova Iguaçu - RJ| 26215-220| Brasil,2016/10/10,21:01:00,Não Sabe,1,0,Não Sabe,0,0,Não Sabe,-22.7556076050,-43.4546012878
Av. Marquês do Paraná| 349 - Centro| Niterói - RJ| Brésil,2016/10/12,19:00:30,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8968334198,-43.1119232178
Rua Gomes Lopes| 14 - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/07,22:12:00,Não,0,0,Não Sabe,0,0,Sim,-22.9345169067,-43.2016563416
São Leopoldo| Belford Roxo - RJ| Brasil,2016/10/13,00:15:00,Não,0,0,Não Sabe,0,0,Não Sabe,-22.7332115173,-43.3806076050
Rua Pereira da Silva - Laranjeiras| Rio de Janeiro - RJ| Brasil,2016/10/13,01:17:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9309101105,-43.1896553040
Morro da Coroa - Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/10/13,09:21:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9225006104,-43.1925010681
Rua Inácio Serra - Chatuba| Mesquita - RJ| Brasil,2016/10/13,13:03:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8078918457,-43.4405479431
Rua Joaquim Távora - Icaraí| Niterói - RJ| Brasil,2016/10/13,16:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9113712311,-43.1054191589
Rua Leocádio Figueiredo - Guadalupe| Rio de Janeiro - RJ| Brasil,2016/10/11,00:00:00,Não,0,0,Sim,1,0,Não,-22.8449535370,-43.3681755066
Estr. dos Sete Riachos - Santíssimo| Rio de Janeiro - RJ| Brasil,2016/10/12,00:00:00,Sim,0,1,Não,0,0,Não,-22.8648624420,-43.5213394165
Estrada do Monteiro - Campo Grande| Rio de Janeiro - RJ| Brasil,2016/10/12,00:00:00,Não,0,0,Sim,1,0,Não,-22.9238681793,-43.5683135986
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/10/12,19:00:00,Não Sabe,0,0,Sim,1,0,Não Sabe,-22.9481697083,-43.3626708984
Vila Madalena| Belford Roxo - RJ| Brasil,2016/10/12,00:00:00,Sim,1,0,Não,0,0,Não,-22.7667942047,-43.4082450867
Mangueira| Rio de Janeiro - RJ| Brasil,2016/10/13,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9052505493,-43.2340126038
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/10/13,18:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
R. das Laranjeiras| 197 - Laranjeiras| Rio de Janeiro - RJ| 22240-003| Brazil,2016/10/12,21:24:46,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9335441589,-43.1856193542
Rua Gomes Lopes| 27 - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/10/13,17:30:00,Não,0,0,Não,0,0,Não,-22.9333591461,-43.2029304504
Rua Quintanilha - Freguesia (Jacarepaguá)| Rio de Janeiro - RJ| Brasil,2016/10/13,23:14:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9442138672,-43.3510627747
R. Dr. Mario Vianna| 773 - Santa Rosa| Niterói - RJ| Brazil,2016/10/14,12:10:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9058208466,-43.0841331482
